"exposure","outcome","beta","se","t_value","p_value","n","df","p_fdr","sig_fdr05","sig_fdr01","sig_bonf"
"log_URXAMC","LBXRBCSI",-0.0272100594175202,0.0191068231028037,-1.4241017081237,0.204282738508351,1554,6,0.533636541409569,FALSE,FALSE,FALSE
"log_URXATC","LBXRBCSI",0.0191885462413984,0.0186140309176995,1.03086463787662,0.342355187485617,1554,6,0.658609025352032,FALSE,FALSE,FALSE
"log_URXBMA","LBXRBCSI",-0.0183474299957382,0.0194718683577708,-0.942253185910441,0.382437009737393,1554,6,0.689476290460362,FALSE,FALSE,FALSE
"log_URXBPM","LBXRBCSI",-0.00250459968701151,0.015214920072984,-0.164614712071918,0.874653022905845,1554,6,0.96062456427836,FALSE,FALSE,FALSE
"log_URXCEM","LBXRBCSI",-0.0061409342005185,0.0293544777415848,-0.209199232041488,0.841214608132785,1554,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXCYHA","LBXRBCSI",-0.0323270469894054,0.0134591576557863,-2.40186256942369,0.0531598056824558,1554,6,0.342506130571527,FALSE,FALSE,FALSE
"log_URXCYM","LBXRBCSI",-0.0254149054781623,0.00921543718467774,-2.75786215768677,0.0329470749922217,1554,6,0.282606183171537,FALSE,FALSE,FALSE
"log_URXDHB","LBXRBCSI",-0.0853331755034503,0.0409155125347076,-2.08559468566022,0.0820969726039989,1554,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXGAM","LBXRBCSI",-0.0746504960993276,0.0282670588059413,-2.64090072518041,0.0384940403185547,1554,6,0.301294910506596,FALSE,FALSE,FALSE
"log_URXHEM","LBXRBCSI",-0.0420789613455016,0.016700516485683,-2.51962035914129,0.0453103262105869,1554,6,0.321405686075553,FALSE,FALSE,FALSE
"log_URXHP2","LBXRBCSI",-0.0331280859356747,0.0163310192117163,-2.02853756438592,0.0888435557253757,1554,6,0.371755144084641,FALSE,FALSE,FALSE
"log_URXHPM","LBXRBCSI",-0.0258883720119421,0.0246101950293394,-1.05193688961339,0.333337744290834,1554,6,0.654455215407342,FALSE,FALSE,FALSE
"log_URXIPM3","LBXRBCSI",-0.0415372354922586,0.0155210356175374,-2.6761896896445,0.0367221996604276,1554,6,0.296246316588324,FALSE,FALSE,FALSE
"log_URXMAD","LBXRBCSI",-0.0367707735106791,0.0218649421490049,-1.68172288131815,0.143616690256196,1554,6,0.459573408819826,FALSE,FALSE,FALSE
"log_URXMB3","LBXRBCSI",-0.0398108788651707,0.0172998138528947,-2.30123163195246,0.0609973976579026,1554,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXPHE","LBXRBCSI",-0.0351997773990039,0.0266821371134384,-1.31922631419489,0.235200474867629,1554,6,0.572074513667349,FALSE,FALSE,FALSE
"log_URXPHG","LBXRBCSI",-0.0614943435237032,0.0281340525890756,-2.18576201665242,0.0714911782225595,1554,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXPMM","LBXRBCSI",-0.0417394683489739,0.0267784036432733,-1.55869890173453,0.170080933567265,1554,6,0.493286091312914,FALSE,FALSE,FALSE
"log_URXTTC","LBXRBCSI",-0.025637152129242,0.0152429929782377,-1.68189752274006,0.143582096275006,1554,6,0.459573408819826,FALSE,FALSE,FALSE
"log_URX24D","LBXRBCSI",-0.0393534262100911,0.0151311843995144,-2.60081598181793,0.040617771156246,1603,6,0.304633283671845,FALSE,FALSE,FALSE
"log_URXCPM","LBXRBCSI",-0.00506393200506647,0.011818717379033,-0.42846713756352,0.683265976605497,1604,6,0.878200604135429,FALSE,FALSE,FALSE
"log_URX4FP","LBXRBCSI",0.0201350312129076,0.0200669262544383,1.00339389090316,0.354405611995239,1604,6,0.667771123680921,FALSE,FALSE,FALSE
"log_URXOPM","LBXRBCSI",-0.00681119485889386,0.0108275355952885,-0.629062338234905,0.552489679200475,1602,6,0.806676946056967,FALSE,FALSE,FALSE
"log_URXOXY","LBXRBCSI",-0.0248290014211764,0.0227242633552579,-1.09262073903186,0.316477440110336,1604,6,0.642322077179539,FALSE,FALSE,FALSE
"log_URXPAR","LBXRBCSI",-0.0558345333059629,0.0134416119283964,-4.15385696324176,0.00598526921566337,1604,6,0.147831162611553,FALSE,FALSE,FALSE
"log_URXTCC","LBXRBCSI",-0.0214285038833145,0.0111192626745346,-1.92715151269788,0.102247230693912,1603,6,0.396440732483448,FALSE,FALSE,FALSE
"log_URXMAL","LBXRBCSI",-0.0213609628083211,0.0188118265996207,-1.1355071074678,0.299476702085921,1604,6,0.625674937981468,FALSE,FALSE,FALSE
"log_URXOP1","LBXRBCSI",-0.0121222223759987,0.0123137344534353,-0.98444727891764,0.362912676558346,1597,6,0.673880405214723,FALSE,FALSE,FALSE
"log_URXOP2","LBXRBCSI",-0.0160158581945713,0.0107707160265867,-1.48698175265575,0.187576960452666,1597,6,0.5164126866173,FALSE,FALSE,FALSE
"log_URXOP3","LBXRBCSI",-0.017065700532695,0.00757580674110415,-2.25265785095882,0.0652025986033307,1595,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP4","LBXRBCSI",-0.0271701970543536,0.00913411785626052,-2.97458358671507,0.0248098820302751,1589,6,0.272199848560733,FALSE,FALSE,FALSE
"log_URXOP5","LBXRBCSI",-0.0237062524802863,0.0104471130438234,-2.26916779600677,0.0637405057084212,1598,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP6","LBXRBCSI",-0.0895516005765602,0.114324623357397,-0.783309823786671,0.463233771615309,1598,6,0.738098623652608,FALSE,FALSE,FALSE
"log_URXBCPP","LBXRBCSI",-0.00444922591873537,0.0105502836982876,-0.421716234934756,0.687923806572752,1594,6,0.878200604135429,FALSE,FALSE,FALSE
"log_URXBCEP","LBXRBCSI",-0.00276675733989013,0.0117795893894982,-0.234877231150075,0.822114526041204,1597,6,0.937259790341026,FALSE,FALSE,FALSE
"log_URXBDCP","LBXRBCSI",-0.00654670597324254,0.0187486392734833,-0.349182992842671,0.738880065108511,1594,6,0.899194263480253,FALSE,FALSE,FALSE
"log_URXDBUP","LBXRBCSI",0.00560069509530563,0.0100346819973628,0.558133790067042,0.596948026431128,1594,6,0.83471969610128,FALSE,FALSE,FALSE
"log_URXDPHP","LBXRBCSI",-0.0154792776792952,0.0126649669656222,-1.22221224274111,0.267458783004107,1598,6,0.598584998113071,FALSE,FALSE,FALSE
"log_URXTBBA","LBXRBCSI",-0.0137217545676849,0.0296444009115281,-0.46287845750827,0.659763937263465,1598,6,0.863494723616805,FALSE,FALSE,FALSE
"log_LBXPFHS","LBXHGB",0.357750042165135,0.0735622535441844,4.8632284212209,0.00182837835558523,1595,7,0.087762161068091,FALSE,FALSE,FALSE
"log_LBXPFNA","LBXHGB",0.312166439845187,0.0726673141433844,4.29583016140148,0.00358491369159592,1595,7,0.117846042323049,FALSE,FALSE,FALSE
"log_LBXPFDE","LBXHGB",0.227191862911562,0.0584812464833101,3.88486697143845,0.00601508605034635,1595,7,0.147831162611553,FALSE,FALSE,FALSE
"log_LBXPFUA","LBXHGB",0.111673317357337,0.0565518886791144,1.97470535406857,0.0888727141327344,1595,7,0.371755144084641,FALSE,FALSE,FALSE
"log_LBXMPAH","LBXHGB",0.111779478873707,0.0622083645079167,1.79685609415889,0.115414242426255,1595,7,0.418936050846295,FALSE,FALSE,FALSE
"log_LBXBPB","LBXHGB",0.22657746918709,0.037228461816487,6.08613566426609,0.000497842667860424,4873,7,0.045564066980284,TRUE,FALSE,FALSE
"log_LBXBCD","LBXHGB",0.0515947787539976,0.0399950898595371,1.2900278242954,0.238020011852555,4873,7,0.573284624680579,FALSE,FALSE,FALSE
"log_LBXTHG","LBXHGB",0.0893101599510109,0.0226027451298309,3.9512970410457,0.00552283195815567,4873,7,0.145258046022724,FALSE,FALSE,FALSE
"log_LBXBSE","LBXHGB",2.16038246886584,0.214512557948993,10.071123525456,2.04172382083428e-05,4873,7,0.0196005486800091,TRUE,FALSE,TRUE
"log_LBXBMN","LBXHGB",0.0544025568310948,0.0937778953554078,0.58012132416616,0.580018397903529,4873,7,0.821871087804262,FALSE,FALSE,FALSE
"log_URXMZP","LBXHGB",-0.0467518670104274,0.0244871359295224,-1.90924194421864,0.104818031455486,1595,6,0.399644916624721,FALSE,FALSE,FALSE
"log_URXMNP","LBXHGB",-0.0713619413323249,0.0630838461755118,-1.13122369130414,0.301139512710567,1595,6,0.627782697507372,FALSE,FALSE,FALSE
"log_URXMC1","LBXHGB",-0.0708052338801917,0.0417365974640823,-1.6964783471179,0.140722102047515,1595,6,0.457943111747846,FALSE,FALSE,FALSE
"log_URXMHH","LBXHGB",-0.0544350318934756,0.0486592194960593,-1.11869924049818,0.306046082485502,1595,6,0.634852968554735,FALSE,FALSE,FALSE
"log_URXMOH","LBXHGB",-0.08639783701308,0.0576012819449003,-1.49992906574068,0.184298549337446,1595,6,0.512088588607664,FALSE,FALSE,FALSE
"log_URXMHP","LBXHGB",-0.0509381127115871,0.0493439362783894,-1.03230744349627,0.341731526012286,1595,6,0.658609025352032,FALSE,FALSE,FALSE
"log_URXMIB","LBXHGB",0.00417558392210463,0.0410119654961743,0.101813796817276,0.922221768316255,1595,6,0.973710019264573,FALSE,FALSE,FALSE
"log_URXMEP","LBXHGB",-0.0707099308421788,0.055947141817753,-1.26387029872796,0.253158629971176,1595,6,0.588455895332516,FALSE,FALSE,FALSE
"log_URXMCOH","LBXHGB",-0.00232330027433959,0.036307199824412,-0.0639900704426527,0.95105676947174,1595,6,0.984329591544758,FALSE,FALSE,FALSE
"log_URXMHNC","LBXHGB",0.0134506188923998,0.0368677334376129,0.364834440260907,0.727749302984,1595,6,0.894072326660051,FALSE,FALSE,FALSE
"log_URXMHBP","LBXHGB",-0.0333770577358746,0.0401763161629391,-0.830764513115402,0.437908498921113,1595,6,0.716781174704636,FALSE,FALSE,FALSE
"log_URXECP","LBXHGB",-0.0969634040206732,0.0583026439329613,-1.66310474928317,0.147351211058259,1595,6,0.465385157853806,FALSE,FALSE,FALSE
"log_URXP01","LBXHGB",-0.0168932760350171,0.0416766723984502,-0.405341287171605,0.699283978808674,1565,6,0.882145360915016,FALSE,FALSE,FALSE
"log_URXP03","LBXHGB",0.0490339733069849,0.0692144620962612,0.708435373503158,0.50525330085836,1577,6,0.771747285320645,FALSE,FALSE,FALSE
"log_URXP04","LBXHGB",-0.000886907665440724,0.0779419215503057,-0.0113790839101688,0.991289922633289,1588,6,0.997001912758468,FALSE,FALSE,FALSE
"log_URXP06","LBXHGB",0.0287903729184905,0.0677163651468092,0.425161227364654,0.685545019631156,1590,6,0.878200604135429,FALSE,FALSE,FALSE
"log_URXP10","LBXHGB",-0.0346921466823936,0.0735042752727296,-0.471974542346989,0.653620496355955,1589,6,0.861428177459914,FALSE,FALSE,FALSE
"log_URXUBA","LBXHGB",0.0743018852029007,0.051475397815833,1.44344460374518,0.199002888153418,1599,6,0.527014545178708,FALSE,FALSE,FALSE
"log_URXUCD","LBXHGB",0.0163975050678462,0.0424510757998439,0.386268304369013,0.712624089056611,1599,6,0.890236002747166,FALSE,FALSE,FALSE
"log_URXUCO","LBXHGB",-0.339932586528783,0.0696107749005257,-4.88333288940611,0.00275691774403447,1599,6,0.106468033504648,FALSE,FALSE,FALSE
"log_URXUCS","LBXHGB",0.0514456342795393,0.126746928853757,0.405892550965855,0.698900125044482,1599,6,0.882145360915016,FALSE,FALSE,FALSE
"log_URXUMO","LBXHGB",-0.0684600936836883,0.0557032203769462,-1.22901500524414,0.265076490073408,1599,6,0.596274143024428,FALSE,FALSE,FALSE
"log_URXUMN","LBXHGB",-0.0198579215704343,0.0549625510671013,-0.361299124310853,0.73025726398285,1599,6,0.895906675301644,FALSE,FALSE,FALSE
"log_URXUPB","LBXHGB",-0.00910926415035648,0.0583239437529925,-0.1561839540367,0.881010530561606,1599,6,0.962674162658393,FALSE,FALSE,FALSE
"log_URXUSB","LBXHGB",-0.0936948875156855,0.0581463432194308,-1.61136336918218,0.158226723745763,1599,6,0.479172412605467,FALSE,FALSE,FALSE
"log_URXUSN","LBXHGB",-0.050414998851106,0.0560873749745145,-0.898865366297031,0.40335309208415,1599,6,0.698320952931982,FALSE,FALSE,FALSE
"log_URXUTL","LBXHGB",0.00356109572235074,0.0784879038842156,0.0453712680058832,0.965283752762572,1599,6,0.989270024959605,FALSE,FALSE,FALSE
"log_URXUTU","LBXHGB",-0.0514998095444597,0.0543603549581044,-0.947378095381289,0.380022751927707,1599,6,0.688343097831318,FALSE,FALSE,FALSE
"log_URX2MH","LBXHGB",-0.0535019575066791,0.0478401313176598,-1.11834888477677,0.306184296292544,1554,6,0.634852968554735,FALSE,FALSE,FALSE
"log_URX34M","LBXHGB",-0.0287948858437208,0.0479170949499531,-0.600931376866557,0.569875042314587,1554,6,0.816485878755434,FALSE,FALSE,FALSE
"log_URXAAM","LBXHGB",-0.0271193174955457,0.0731585275299418,-0.370692500398487,0.723601717326303,1554,6,0.891532063463669,FALSE,FALSE,FALSE
"log_URXAMC","LBXHGB",0.0182059804218558,0.0634661031949005,0.286861482040993,0.783866998561435,1554,6,0.919941709803151,FALSE,FALSE,FALSE
"log_URXATC","LBXHGB",0.0624369238395903,0.0506303764663169,1.23319098527991,0.263623248127947,1554,6,0.595427181506896,FALSE,FALSE,FALSE
"log_URXBMA","LBXHGB",-0.0017180647792786,0.0675525201446744,-0.0254330227147572,0.980534345644664,1554,6,0.995571625403361,FALSE,FALSE,FALSE
"log_URXBPM","LBXHGB",-0.0156450767546512,0.0385599452411707,-0.405733894506335,0.699010590076015,1554,6,0.882145360915016,FALSE,FALSE,FALSE
"log_URXCEM","LBXHGB",-0.0250407054812986,0.0730494618890159,-0.342791101176665,0.743445966415856,1554,6,0.901052172522704,FALSE,FALSE,FALSE
"log_URXCYHA","LBXHGB",-0.00865117120040981,0.065159469815411,-0.13276920798953,0.898716717533949,1554,6,0.966053726078097,FALSE,FALSE,FALSE
"log_URXCYM","LBXHGB",0.020687638532074,0.0296596191928071,0.697501825549099,0.511597602471968,1554,6,0.774803493138898,FALSE,FALSE,FALSE
"log_URXDHB","LBXHGB",-0.125605518658469,0.150505141930639,-0.834559650568984,0.435927265891679,1554,6,0.716731413192809,FALSE,FALSE,FALSE
"log_URXGAM","LBXHGB",-0.1294498576628,0.104651031087042,-1.23696686328042,0.262315224516814,1554,6,0.595427181506896,FALSE,FALSE,FALSE
"log_URXHEM","LBXHGB",-0.0638573216019289,0.0636310226696838,-1.00355642456699,0.354333327675921,1554,6,0.667771123680921,FALSE,FALSE,FALSE
"log_URXHP2","LBXHGB",-0.0551111209832666,0.0422202123678906,-1.30532552757077,0.239600244097811,1554,6,0.574322682481644,FALSE,FALSE,FALSE
"log_URXHPM","LBXHGB",-0.0135171135159178,0.0663089692357275,-0.203850454496806,0.845208647361961,1554,6,0.943350451695394,FALSE,FALSE,FALSE
"log_URXIPM3","LBXHGB",-0.025437159538969,0.064290985112025,-0.395656708240596,0.706043302328102,1554,6,0.884858446781955,FALSE,FALSE,FALSE
"log_URXMAD","LBXHGB",0.0459084112411355,0.0922096893348772,0.497869709488016,0.636294400923554,1554,6,0.853260341019172,FALSE,FALSE,FALSE
"log_URXMB3","LBXHGB",0.00509457245422247,0.066464763244496,0.0766507274761768,0.94139345077493,1554,6,0.979477435998588,FALSE,FALSE,FALSE
"log_URXPHE","LBXHGB",0.0341042833977808,0.0752438278603029,0.453250244805442,0.666298584083423,1554,6,0.867905889715178,FALSE,FALSE,FALSE
"log_URXPHG","LBXHGB",-0.0540325527944685,0.0878332981657194,-0.615171625372904,0.561033095736487,1554,6,0.814197689957713,FALSE,FALSE,FALSE
"log_URXPMM","LBXHGB",0.00712611365195651,0.0870800960831632,0.0818340122770528,0.937440329043361,1554,6,0.978915990068213,FALSE,FALSE,FALSE
"log_URXTTC","LBXHGB",-0.0236062143928837,0.0410127634239542,-0.575582146193448,0.585821051704521,1554,6,0.828259513455582,FALSE,FALSE,FALSE
"log_URX24D","LBXHGB",-0.00524328541409097,0.0490203804402261,-0.106961336631903,0.918306452971354,1603,6,0.971990437725246,FALSE,FALSE,FALSE
"log_URXCPM","LBXHGB",0.0432259174784074,0.0407123944986544,1.06173851994473,0.32920979116066,1604,6,0.652360638483804,FALSE,FALSE,FALSE
"log_URX4FP","LBXHGB",0.120246374939729,0.0571287698781479,2.10483045926259,0.0799420323394477,1604,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXOPM","LBXHGB",-0.0213695499283975,0.0229916071106776,-0.929450030418851,0.388520280257812,1602,6,0.692961662979504,FALSE,FALSE,FALSE
"log_URXOXY","LBXHGB",-0.0134958198330898,0.0776673501397511,-0.173764391456719,0.867764989517829,1604,6,0.956675692201316,FALSE,FALSE,FALSE
"log_URXPAR","LBXHGB",-0.101243913098447,0.0553290839504612,-1.82984979814768,0.117012483806903,1604,6,0.418936050846295,FALSE,FALSE,FALSE
"log_URXTCC","LBXHGB",-0.0510814959551402,0.0334046825795539,-1.5291717211648,0.177090092598143,1603,6,0.501627845773908,FALSE,FALSE,FALSE
"log_URXMAL","LBXHGB",-0.0891659108033622,0.0578360200443276,-1.5417020523719,0.174083034599889,1604,6,0.500358422802076,FALSE,FALSE,FALSE
"log_URXOP1","LBXHGB",-0.0215481548546756,0.0361498230595029,-0.596079123795632,0.572907023825882,1597,6,0.817994414736822,FALSE,FALSE,FALSE
"log_URXOP2","LBXHGB",0.0053550012312214,0.0297831012238074,0.179799987616496,0.863228203243231,1597,6,0.954172798058149,FALSE,FALSE,FALSE
"log_URXOP3","LBXHGB",-0.0384422389757691,0.031868476231206,-1.20627791228142,0.273111754711167,1595,6,0.604329746066042,FALSE,FALSE,FALSE
"log_URXOP4","LBXHGB",-0.0413867923212384,0.0348504161730937,-1.1875551820007,0.279885580823638,1589,6,0.607625166974639,FALSE,FALSE,FALSE
"log_URXOP5","LBXHGB",-0.0670773917283708,0.0299850144143266,-2.23703049801843,0.0666185563250727,1598,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP6","LBXHGB",-0.440107195306805,0.479302362621222,-0.918224548070105,0.393915042707452,1598,6,0.69612855513837,FALSE,FALSE,FALSE
"log_URXBCPP","LBXHGB",0.0795831213412367,0.0356685812566184,2.23118269741861,0.067156561487451,1594,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXBCEP","LBXHGB",0.020061605078451,0.0469127892544578,0.427636160570961,0.683838496452313,1597,6,0.878200604135429,FALSE,FALSE,FALSE
"log_URXBDCP","LBXHGB",-0.00391047563320182,0.0426084158868466,-0.0917770715434883,0.929862656130359,1594,6,0.97654351585836,FALSE,FALSE,FALSE
"log_URXDBUP","LBXHGB",0.0291712556518994,0.0308475775664757,0.945657907465704,0.3808317796285,1594,6,0.689158357103412,FALSE,FALSE,FALSE
"log_URXDPHP","LBXHGB",-0.0313647525070655,0.0315483653939963,-0.994179955612986,0.358522642455605,1598,6,0.670266283850791,FALSE,FALSE,FALSE
"log_URXTBBA","LBXHGB",0.103989216758375,0.104137174582067,0.998579202630706,0.356552214219789,1598,6,0.669765674508654,FALSE,FALSE,FALSE
"log_LBXPFHS","LBXPLTSI",-5.53367344299571,3.48876338263083,-1.58614180329503,0.156727546538806,1595,7,0.476888889626794,FALSE,FALSE,FALSE
"log_LBXPFNA","LBXPLTSI",-3.96508390860014,2.67495879921342,-1.48229718893842,0.181820531794701,1595,7,0.507679395213153,FALSE,FALSE,FALSE
"log_LBXPFDE","LBXPLTSI",-4.58370904302328,2.27564468737892,-2.0142463665111,0.0838389523465156,1595,7,0.360921050460336,FALSE,FALSE,FALSE
"log_LBXPFUA","LBXPLTSI",-5.88944854820865,1.86022532410899,-3.16598665327255,0.0157959317825657,1595,7,0.215093539166853,FALSE,FALSE,FALSE
"log_LBXMPAH","LBXPLTSI",-2.67485390741241,2.00641430315798,-1.33315133529618,0.224232109347238,1595,7,0.559124220709996,FALSE,FALSE,FALSE
"log_LBXBPB","LBXPLTSI",-0.511828937239376,2.39552902843933,-0.2136600855857,0.836902036410467,4873,7,0.943111385103084,FALSE,FALSE,FALSE
"log_LBXBCD","LBXPLTSI",-0.710662548836025,1.37688603928204,-0.5161375223229,0.621657175523309,4873,7,0.846500730919285,FALSE,FALSE,FALSE
"log_LBXTHG","LBXPLTSI",-1.74433313176191,1.3588451360111,-1.2836879534944,0.240107791329899,4873,7,0.574821645079059,FALSE,FALSE,FALSE
"log_LBXBSE","LBXPLTSI",13.8342806285686,11.3892540105012,1.21467838155273,0.263868571251543,4873,7,0.595427181506896,FALSE,FALSE,FALSE
"log_LBXBMN","LBXPLTSI",-2.55305345984127,4.58344458307512,-0.557016325509575,0.594869305244434,4873,7,0.833077364018463,FALSE,FALSE,FALSE
"log_URXMZP","LBXPLTSI",0.122314661853926,1.64228402610973,0.0744783849256983,0.943050776921384,1595,6,0.98017425259716,FALSE,FALSE,FALSE
"log_URXMNP","LBXPLTSI",-4.905423608694,3.69458252873693,-1.3277342082736,0.23254337069891,1595,6,0.569547498118908,FALSE,FALSE,FALSE
"log_URXMC1","LBXPLTSI",-3.68708466725722,2.51559871663726,-1.4656887216837,0.193086895278498,1595,6,0.518499075433169,FALSE,FALSE,FALSE
"log_URXMHH","LBXPLTSI",-4.24091032979697,3.2641271119334,-1.2992479105034,0.241546818396544,1595,6,0.575804414010442,FALSE,FALSE,FALSE
"log_URXMOH","LBXPLTSI",-4.31030241601,3.80376437213149,-1.13316756621143,0.300383944306119,1595,6,0.626888231595378,FALSE,FALSE,FALSE
"log_URXMHP","LBXPLTSI",-8.81211349508219,3.20154796156965,-2.75245400064593,0.0331837416611792,1595,6,0.282606183171537,FALSE,FALSE,FALSE
"log_URXMIB","LBXPLTSI",1.90560777655983,2.46149150070334,0.774167928678741,0.468229583442089,1595,6,0.741726888877383,FALSE,FALSE,FALSE
"log_URXMEP","LBXPLTSI",4.55828402100821,2.09667738696585,2.17405121519654,0.07265486223431,1595,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXMCOH","LBXPLTSI",-1.01935797508281,1.995732303346,-0.510768890884702,0.627755925558553,1595,6,0.849211807085608,FALSE,FALSE,FALSE
"log_URXMHNC","LBXPLTSI",-1.31762717347477,1.99180826719424,-0.661523096964973,0.532843215305783,1595,6,0.791841310671133,FALSE,FALSE,FALSE
"log_URXMHBP","LBXPLTSI",-0.733186406104402,2.55571191794204,-0.286881475551749,0.78385240679593,1595,6,0.919941709803151,FALSE,FALSE,FALSE
"log_URXECP","LBXPLTSI",-4.46012969514539,3.7462960627113,-1.19054383863017,0.278794692783476,1595,6,0.60756243444331,FALSE,FALSE,FALSE
"log_URXP01","LBXPLTSI",1.14012441884587,1.08170835450098,1.05400352516629,0.33246388118066,1565,6,0.654455215407342,FALSE,FALSE,FALSE
"log_URXP03","LBXPLTSI",2.14934203581287,1.59752517701695,1.3454198198155,0.227105929214798,1577,6,0.561188396515331,FALSE,FALSE,FALSE
"log_URXP04","LBXPLTSI",3.3353842619062,2.26696561505728,1.47129900857447,0.19162073270906,1588,6,0.517665318706522,FALSE,FALSE,FALSE
"log_URXP06","LBXPLTSI",0.697300401805478,2.88371085689728,0.241806629169381,0.81698240879266,1590,6,0.93480704700948,FALSE,FALSE,FALSE
"log_URXP10","LBXPLTSI",-2.27349282665255,3.43624249821973,-0.661621765003608,0.532784184444073,1589,6,0.791841310671133,FALSE,FALSE,FALSE
"log_URXUBA","LBXPLTSI",0.716620266264677,2.75216579831467,0.26038411882871,0.803273061731736,1599,6,0.926853532767388,FALSE,FALSE,FALSE
"log_URXUCD","LBXPLTSI",6.8883509345991,2.77211648968759,2.48487066118041,0.0474909535657879,1599,6,0.329179172730371,FALSE,FALSE,FALSE
"log_URXUCO","LBXPLTSI",-0.995296578821495,5.04508876125027,-0.197280290976455,0.850121616922701,1599,6,0.945126522577641,FALSE,FALSE,FALSE
"log_URXUCS","LBXPLTSI",-0.818121474851442,6.25044977843543,-0.130890016535135,0.90014068539256,1599,6,0.966053726078097,FALSE,FALSE,FALSE
"log_URXUMO","LBXPLTSI",-3.5048895478227,2.7993944576599,-1.25201703469562,0.257157775046697,1599,6,0.592017899388079,FALSE,FALSE,FALSE
"log_URXUMN","LBXPLTSI",-4.70400352270968,4.06794838786322,-1.15635771996128,0.291492886665018,1599,6,0.619785539752862,FALSE,FALSE,FALSE
"log_URXUPB","LBXPLTSI",2.93153192126771,3.20719137153506,0.914049578483553,0.395936041255791,1599,6,0.69612855513837,FALSE,FALSE,FALSE
"log_URXUSB","LBXPLTSI",6.64753860816929,2.52952857255023,2.62797529955052,0.0391656318308294,1599,6,0.301294910506596,FALSE,FALSE,FALSE
"log_URXUSN","LBXPLTSI",4.06428971974693,2.37575655968226,1.71073492491609,0.137979124284024,1599,6,0.45302364895915,FALSE,FALSE,FALSE
"log_URXUTL","LBXPLTSI",-1.9128383482371,5.46871387661384,-0.349778465539599,0.738455292726932,1599,6,0.899194263480253,FALSE,FALSE,FALSE
"log_URXUTU","LBXPLTSI",2.83302944992622,3.094073099864,0.915631065746554,0.395169551890203,1599,6,0.69612855513837,FALSE,FALSE,FALSE
"log_URX2MH","LBXPLTSI",0.00980614598859557,2.07680016147518,0.00472175713893923,0.996385673268671,1554,6,0.999355629490268,FALSE,FALSE,FALSE
"log_URX34M","LBXPLTSI",-0.548624428420974,2.25300522381696,-0.243507836831161,0.815723951639278,1554,6,0.933923665561965,FALSE,FALSE,FALSE
"log_URXAAM","LBXPLTSI",-1.37156619191587,2.24462106035211,-0.611045764535737,0.563586230029384,1554,6,0.81486764240992,FALSE,FALSE,FALSE
"log_URXAMC","LBXPLTSI",3.9012407582592,3.21838857991918,1.21217207350306,0.271008759525748,1554,6,0.601545454669868,FALSE,FALSE,FALSE
"log_URXATC","LBXPLTSI",-0.270728857186454,2.23165133482796,-0.121313241437567,0.907403749661654,1554,6,0.968072347800419,FALSE,FALSE,FALSE
"log_URXBMA","LBXPLTSI",-3.17475400766647,2.32459730142311,-1.36572214280852,0.221005328297852,1554,6,0.555334913177511,FALSE,FALSE,FALSE
"log_URXBPM","LBXPLTSI",-4.00479470614293,1.74186080194911,-2.29914738402841,0.0611719229582925,1554,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXCEM","LBXPLTSI",0.943554549823686,3.18124562650788,0.29659908746482,0.776771763086754,1554,6,0.916768485927766,FALSE,FALSE,FALSE
"log_URXCYHA","LBXPLTSI",6.0858100300836,2.77373619361741,2.19408393779031,0.0706759214628671,1554,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXCYM","LBXPLTSI",0.449284034094119,1.46229188866588,0.307246479021383,0.769040564311677,1554,6,0.915943897286425,FALSE,FALSE,FALSE
"log_URXDHB","LBXPLTSI",0.297695285912498,8.72179057755766,0.0341323588620103,0.973878772398555,1554,6,0.992402758809994,FALSE,FALSE,FALSE
"log_URXGAM","LBXPLTSI",4.93630342774474,5.56078728557291,0.887698661042413,0.408874587428712,1554,6,0.703334848549266,FALSE,FALSE,FALSE
"log_URXHEM","LBXPLTSI",2.52445509586594,3.59600525786685,0.702016519676462,0.508971535827424,1554,6,0.774346552130471,FALSE,FALSE,FALSE
"log_URXHP2","LBXPLTSI",-0.197420392533861,3.36757526137519,-0.0586238991591957,0.955155389778119,1554,6,0.986218704208666,FALSE,FALSE,FALSE
"log_URXHPM","LBXPLTSI",2.27669202899147,3.06763629623361,0.742164914330539,0.486014384705221,1554,6,0.754254587260797,FALSE,FALSE,FALSE
"log_URXIPM3","LBXPLTSI",2.74267467458483,2.38139566244477,1.15170894019735,0.293257130323512,1554,6,0.620658052184302,FALSE,FALSE,FALSE
"log_URXMAD","LBXPLTSI",-2.47815988046873,5.69900995962819,-0.434840419305112,0.678882658631553,1554,6,0.876655447335248,FALSE,FALSE,FALSE
